task_id,arm,seed,epoch,train_loss,val_loss,curved_parent_mse,planar_parent_mse,edge_parent_mse,entropy_perplexity,coverage,unique_bins,lr,lr_after_scheduler,preclip_grad_norm,grad_clip_was_effective,train_batches,finite_train_batches,skipped_train_batches,val_batches,finite_val_batches,finite_val_samples,nonfinite_loss_batches,nonfinite_gradient_batches,nonfinite_state_batches,nonfinite_state_audits,nonfinite_val_batches,nonfinite_val_samples,training_state_finite,finite_state_audit_status
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,10,0.03364614,0.00415001,0.010182419198566857,0.0017217124646810552,0.00234556973276835,1690.0631862964758,0.693359375,5680,0.0003,0.0003,0.132028728723526,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,11,0.05657496,0.00418564,0.009580219309346877,0.001720541979449113,0.0024687187752221408,1443.8732799980485,0.636474609375,5214,0.0003,0.0003,0.15351322293281555,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,12,0.02649246,0.00377576,0.00917381192673229,0.0017386334732387505,0.002025515688740152,1720.5599564273787,0.7091064453125,5809,0.0003,0.0003,0.1439642459154129,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,13,0.01412849,0.00315224,0.00783453197004806,0.0011413871339549673,0.0017196775787302074,1868.0973084845393,0.7308349609375,5987,0.0003,0.0003,0.10458863526582718,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,14,0.00922315,0.00300394,0.0071739093596549655,0.0011995277457602092,0.0016869523067485988,1909.4475357253204,0.7440185546875,6095,0.0003,0.0003,0.10575708746910095,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,15,0.00724763,0.00287151,0.006941472658905223,0.0012130096773083994,0.0014758405079955139,1998.8028230196442,0.7476806640625,6125,0.0003,0.0003,0.10617071390151978,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,16,0.00592744,0.00250569,0.006266373428169461,0.0009786129571009055,0.0012850405784807432,2040.068621623204,0.75732421875,6204,0.0003,0.0003,0.09937869757413864,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,17,0.00485659,0.00238132,0.005944796618413543,0.000911946493680657,0.0012216892562002051,2020.9453989313572,0.751220703125,6154,0.0003,0.0003,0.08779483288526535,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,18,0.00439351,0.00244765,0.005933535982595933,0.0010076550088442804,0.0012980521740393075,2029.6716337049722,0.7584228515625,6213,0.0003,0.0003,0.10042774677276611,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,19,0.00390009,0.00232478,0.005704264914212335,0.0009278486488194411,0.001221208153310772,1934.4676822576246,0.7457275390625,6109,0.0003,0.0003,0.09150493890047073,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,20,0.00363778,0.0022132,0.005679501705998351,0.0008938735991187271,0.0010989762749916202,1849.509120295447,0.7216796875,5912,0.0003,0.0003,0.0863175243139267,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,21,0.00314848,0.00211969,0.005101717905493583,0.0008304793861524367,0.001040885895160593,1931.4964966351413,0.716552734375,5870,0.0003,0.0003,0.07968758791685104,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,22,0.00299957,0.0021183,0.005147479794951248,0.0007961412876794694,0.0011091955871899862,1807.5171619177668,0.6962890625,5704,0.0003,0.0003,0.09434177726507187,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,23,0.00266896,0.00199697,0.0049307478715772506,0.0008626643344531804,0.0009956219303211952,1791.7123967579396,0.689453125,5648,0.0003,0.0003,0.07423414289951324,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,24,0.00256601,0.00213669,0.005294692617693841,0.0008510511614101159,0.0011358909137796085,1879.1186597935277,0.7152099609375,5859,0.0003,0.0003,0.0870845764875412,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,25,0.00237789,0.00200632,0.004624396207867252,0.0007327838134736635,0.0011097242439682712,1822.3178379950905,0.681396484375,5582,0.0003,0.0003,0.08415906131267548,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,26,0.00234176,0.00175472,0.00443093089324011,0.0006026796092111187,0.000896867094740025,1713.7029327443222,0.677490234375,5550,0.0003,0.0003,0.08022672683000565,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,27,0.00219642,0.00170963,0.004100915295057234,0.0006443094682874863,0.0008890419559103436,1766.9263169284777,0.6787109375,5560,0.0003,0.0003,0.0836503729224205,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,28,0.00201909,0.0018539,0.004324165005458151,0.0007932077316989062,0.0009957479271109667,1792.698289973219,0.6768798828125,5545,0.0003,0.0003,0.07449434697628021,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,29,0.00202511,0.00188897,0.004553286626322868,0.0008415508667383634,0.0010422480404432125,1833.6532483793906,0.6876220703125,5633,0.0003,0.0003,0.07795669138431549,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,30,0.00204743,0.00189351,0.00441808382147376,0.0008716806295022086,0.0009297666725230601,1771.309891313471,0.6842041015625,5605,0.0003,0.0003,0.07785201072692871,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,31,0.00189043,0.00159185,0.0039038473119362115,0.0004943694633315302,0.0007989517246732706,1852.4448858891965,0.707275390625,5794,0.0003,0.0003,0.0705321729183197,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,32,0.00185039,0.0015623,0.0038563534141647605,0.000568213899006155,0.000732367051110639,1785.0595923012418,0.699951171875,5734,0.0003,0.0003,0.0770530179142952,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,33,0.0017725,0.00150337,0.00377181560571787,0.00047534585070627236,0.0007242099091630426,1790.399369988986,0.7030029296875,5759,0.0003,0.0003,0.07798440754413605,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,34,0.00179563,0.00159402,0.003797126372660846,0.0006009817123691716,0.0007583099449698672,1831.1337504677958,0.70556640625,5780,0.0003,0.0003,0.06336460262537003,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,35,0.00182971,0.00162187,0.0038765522991343615,0.0006025571454085816,0.0008351032825526402,1870.6980359416555,0.73193359375,5996,0.0003,0.0003,0.09283085912466049,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,36,0.00162587,0.00155084,0.003659831321371084,0.0005497673901110626,0.0007890529207118495,1913.7007590459425,0.722900390625,5922,0.0003,0.0003,0.07358472794294357,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,37,0.0016528,0.00150029,0.003520234766515869,0.0005056667315583708,0.0007344749476030941,1935.9839384585102,0.71875,5888,0.0003,0.0003,0.09924517571926117,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,38,0.00171603,0.00159828,0.0036908435450928615,0.0005322591062515464,0.0008610143029268112,1911.9104781809478,0.72216796875,5916,0.0003,0.0003,0.07045231014490128,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,39,0.0018028,0.00148101,0.0035971501612421706,0.0004992136941656633,0.0007970825641637759,1897.1903359566893,0.728271484375,5966,0.0003,0.0003,0.07706504315137863,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,40,0.00157802,0.00130346,0.0031121467523532497,0.0003714727086086577,0.000629389745416069,1924.2118497881322,0.731689453125,5994,0.0003,0.0003,0.06444133073091507,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,41,0.00148682,0.00149603,0.0034403455778908403,0.0005300581680677805,0.0007797730541169078,2058.330718186719,0.7567138671875,6199,0.0003,0.0003,0.06990523636341095,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,42,0.00153837,0.00158339,0.0036729657630338933,0.000575632714321029,0.0008361289198536476,2010.3842038480177,0.7515869140625,6157,0.0003,0.0003,0.06161503493785858,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,43,0.00148503,0.00146515,0.0035443930650635837,0.0005424095159487391,0.0006816056476932376,2022.8907102429307,0.74853515625,6132,0.0003,0.0003,0.06513451784849167,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,44,0.00143661,0.00143201,0.0035204548303142224,0.0004262076245874105,0.0007265339741524468,1773.4283466358415,0.7373046875,6040,0.0003,0.0003,0.07219188660383224,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,45,0.00143168,0.00125324,0.0029518682655677404,0.00037254021671619163,0.0006168277549819437,2037.7284910071146,0.7615966796875,6239,0.0003,0.0003,0.07205568253993988,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,46,0.00148731,0.00128941,0.0030536284392945977,0.0003501186139487017,0.0006384624284072445,2078.0494206341054,0.7554931640625,6189,0.0003,0.0003,0.06550762802362442,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,47,0.00137309,0.00127969,0.003089072426958439,0.00039966967954737585,0.0005914973771816461,1967.1337264602444,0.760986328125,6234,0.0003,0.0003,0.41175469756126404,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,48,0.00138599,0.00136956,0.003120809658821762,0.0004816155768927726,0.000652206841764553,2085.348913229676,0.763671875,6256,0.0003,0.0003,0.05674152448773384,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,49,0.0013435,0.00126389,0.002959351845067758,0.0004441233329007659,0.0006094854518996877,2038.0845847067355,0.7691650390625,6301,0.0003,0.0003,0.08254588395357132,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,50,0.00130037,0.00133022,0.0031112409304467183,0.0004684007268099848,0.0006022932475882344,2076.2513033069185,0.7689208984375,6299,0.0003,0.0003,0.050086285918951035,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,51,0.0012764,0.00150792,0.003375445259644012,0.0005586889332294286,0.0007988758649138329,2024.6406774196655,0.753173828125,6170,0.0003,0.0003,0.08552464842796326,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,52,0.00125549,0.00152696,0.003462016704467595,0.0005387951727708921,0.0008142199331164085,2125.9292517778663,0.7840576171875,6423,0.0003,0.0003,0.06952328979969025,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,53,0.00164861,0.00132804,0.003286963270627368,0.00036676453771969223,0.0006239415045121098,2146.262330908494,0.7713623046875,6319,0.0003,0.0003,0.07429545372724533,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,54,0.00118584,0.00115068,0.0028229153429806106,0.00028310909060984556,0.0005117873631235258,2230.0715895101034,0.815673828125,6682,0.0003,0.0003,0.04843544960021973,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,55,0.00113035,0.00115951,0.002668329710957453,0.0003379181519916392,0.0005328620883425456,2241.355095797617,0.7891845703125,6465,0.0003,0.0003,0.048517532646656036,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,56,0.00108494,0.00124067,0.0029464762748716107,0.0003861365227306583,0.0005736332243085174,2276.7383704558997,0.8050537109375,6595,0.0003,0.0003,0.06393363326787949,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,57,0.0011078,0.0011542,0.0026911250753847344,0.00030193521619531553,0.0005306508686222154,2218.3629357651253,0.7862548828125,6441,0.0003,0.0003,0.054882876574993134,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,58,0.00132002,0.00150424,0.0036606632611626165,0.000505005074380537,0.000729407659345661,2087.3727639980107,0.7569580078125,6201,0.0003,0.0003,0.06671780347824097,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,59,0.0013627,0.00117113,0.0027477977258850146,0.0003589583610033423,0.0005417109554530677,2475.8283516677675,0.8319091796875,6815,0.0003,0.0003,0.06192060932517052,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,60,0.00112904,0.00150084,0.0035653137182528583,0.0005167967931113298,0.0007290971534523883,2412.2002740248226,0.836669921875,6854,0.0003,0.0003,0.06501194834709167,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,61,0.00133219,0.00129334,0.002958514611843886,0.0003667881404994109,0.0006338519446029069,2216.5553603028557,0.7974853515625,6533,0.0003,0.0003,0.06091272830963135,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,62,0.0010609,0.00111225,0.0026302608728705113,0.00026181972156163406,0.0005105581364113776,2364.542368417213,0.82373046875,6748,0.0003,0.0003,0.04970043525099754,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,63,0.00110743,0.00119435,0.002875881312531604,0.0003340009621056607,0.0005689476692525269,2280.797904599761,0.7886962890625,6461,0.0003,0.0003,0.06108880043029785,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,64,0.00115476,0.00110188,0.002646696144409016,0.00025061401921840006,0.0004960853575596046,2388.956772098435,0.7972412109375,6531,0.0003,0.0003,0.061479926109313965,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,65,0.00096566,0.00120303,0.002774019781538493,0.00030596741380177093,0.0005683215374010641,2352.7383810374495,0.815673828125,6682,0.0003,0.0003,0.043993111699819565,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,66,0.00099043,0.0010804,0.002572304272381973,0.00026886166847653434,0.0004766217683014992,2409.4132080337495,0.819580078125,6714,0.0003,0.0003,0.04874548688530922,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,67,0.00103664,0.00111626,0.0025805853192578925,0.0003612415964816617,0.0005140528273851764,2366.2997532614095,0.811767578125,6650,0.0003,0.0003,0.05601635202765465,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,68,0.001034,0.00155553,0.0037200341161544004,0.00063140699554689,0.0007219186653931597,2454.381434537604,0.823486328125,6746,0.0003,0.0003,0.04715845361351967,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,69,0.00107617,0.00106181,0.0026364250941273534,0.00026022479776233875,0.00047244310893869765,2672.9437027018143,0.8572998046875,7023,0.0003,0.0003,0.05579796060919762,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,70,0.00095905,0.00113299,0.0026334756587727197,0.0003105690802821013,0.0005356876212494783,2449.1146293342154,0.8380126953125,6865,0.0003,0.0003,0.04489951953291893,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,71,0.00089183,0.00107412,0.0024869520281729346,0.0002686708147268833,0.0004889865726108332,2352.5121803082775,0.816162109375,6686,0.0003,0.0003,0.04190561920404434,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,72,0.00084121,0.00110014,0.002527584665822171,0.00031977809833834506,0.000518574352441132,2259.424201582884,0.7958984375,6520,0.0003,0.0003,0.04702417179942131,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,73,0.00087593,0.00108275,0.002494191164305294,0.0003045581405416521,0.0004925671845660893,2301.046352471762,0.801513671875,6566,0.0003,0.0003,0.0480060875415802,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,74,0.00093576,0.00107331,0.002519322725546647,0.0002877201135099366,0.00046984065327538205,2263.7366948891786,0.7861328125,6440,0.0003,0.0003,0.05690348893404007,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,75,0.00108336,0.00106676,0.002562970386737245,0.0003002403565614948,0.0004595644995491543,2488.9882771484995,0.8282470703125,6785,0.0003,0.0003,0.06346192955970764,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,76,0.00099369,0.00118559,0.0027414427084095487,0.0003423313313294493,0.0005847187096981295,2349.337896819605,0.8099365234375,6635,0.0003,0.0003,0.05016716197133064,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,77,0.00092018,0.00105773,0.0024506364644615174,0.0002673755519510362,0.00047893698188831974,2467.947380176364,0.822021484375,6734,0.0003,0.0003,0.05598711967468262,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,78,0.0008981,0.00113417,0.0026336763682433617,0.00034255924105539324,0.0005277991926771634,2493.3799579698243,0.840087890625,6882,0.0003,0.0003,0.07977330684661865,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,79,0.00090799,0.00107344,0.0025705640304687434,0.00023549471666681765,0.0004910879103957967,2587.4957254981978,0.838134765625,6866,0.0003,0.0003,0.04634718596935272,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,80,0.00120058,0.00116495,0.002697035227252303,0.00034429437181878456,0.00055252751443327,2364.753702537323,0.823486328125,6746,0.0003,0.0003,0.07040025293827057,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,81,0.00089666,0.00099541,0.0024638149009312076,0.00022787786655003374,0.0004395701097436732,2457.922467934811,0.82958984375,6796,0.0003,0.0003,0.04044896364212036,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,82,0.0009333,0.00101865,0.0024547541914909684,0.00022011995829739368,0.00044736392421816906,2523.3251714604103,0.82421875,6752,0.0003,0.0003,0.04447689279913902,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,83,0.00083941,0.00114073,0.0025309332375013974,0.0003351151701382877,0.0005311359948347525,2485.248065610377,0.838134765625,6866,0.0003,0.0003,0.04532301425933838,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,84,0.00087595,0.00115655,0.0026703549761927636,0.0003380898958896187,0.000524057452217178,2345.711859952729,0.7987060546875,6543,0.0003,0.0003,0.07530562579631805,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,85,0.00096291,0.00118425,0.002801454285251267,0.0003408517950330052,0.0005596090604131254,2341.597224967966,0.798095703125,6538,0.0003,0.0003,0.08175341784954071,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,86,0.00087124,0.00107664,0.0024681559160657012,0.00028045250765578085,0.0004966348611132455,2615.285527121796,0.837158203125,6858,0.0003,0.00015,0.05446276813745499,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,87,0.00065079,0.00094633,0.002451129657574673,0.0001951753448617231,0.00037077663393779675,2663.125692672276,0.8572998046875,7023,0.00015,0.00015,0.044508565217256546,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,88,0.00067436,0.00097157,0.0023596375594838207,0.00019608130776657646,0.00040377444619220696,2469.4884169754478,0.8291015625,6792,0.00015,0.00015,0.11002782732248306,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,89,0.00063176,0.00088314,0.0021094023500976395,0.00017771505362090362,0.00036789017922654653,2643.827100778139,0.8585205078125,7033,0.00015,0.00015,0.06287211924791336,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,90,0.00056845,0.00100356,0.0023228670941130526,0.00023973305956502132,0.0004450284121417407,2505.2157406565475,0.8389892578125,6873,0.00015,0.00015,0.038670048117637634,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
rvq_2x4096_64d_random:seed3,rvq_2x4096_64d_random,3,91,0.00065278,0.00103351,0.0024802131610698777,0.00024547390198108413,0.00043740901266676595,2324.0984089915983,0.8134765625,6664,0.00015,0.00015,0.05833258107304573,False,469,469,0,94,94,12000,0,0,0,0,0,0,True,finite
